id,LIVER_dice,LIVER_haus95
lits_2,0.9532495837524955,1.0
lits_102,0.9652347856631213,0.0
lits_34,0.8671353564118537,35.693138122558594
lits_18,0.9685170509423214,0.0
lits_86,0.9686385950925862,0.0
lits_115,0.9668158517815901,0.0
lits_64,0.9598968892910379,0.77734375
lits_42,0.9282329032491098,2.0
lits_20,0.9504062318696392,0.802734375
lits_19,0.9648506819300332,0.0
lits_83,0.959156199929027,0.0
lits_21,0.9672108301060033,0.0
lits_49,0.9414580055067903,0.955078125
lits_113,0.9668227687885439,0.0
lits_73,0.947420874607393,0.951171875
lits_80,0.9657020183238108,0.0
lits_46,0.40627745409271465,33.60059356689453
lits_112,0.9689473702696993,0.0
lits_123,0.957006067973257,0.748046875
lits_69,0.9526378769757691,1.066184401512146
lits_30,0.9392813818235182,2.0
lits_125,0.9700320358692089,0.0
lits_47,0.946510576009783,1.0
lits_25,0.9510654444772156,1.0388216972351074
lits_109,0.8816518295473474,7.781108856201172
lits_33,0.8552015526552585,24.75883674621582
lits_6,0.9617988559542382,0.873046875
lits_120,0.949587503372186,0.744140625
lits_52,0.9327527418424274,1.671875
lits_23,0.9182222515954619,26.435985565185547
lits_29,0.9597367415359762,1.0
lits_130,0.8079277545996393,24.911705017089844
lits_82,0.9481033068395072,0.625
lits_104,0.895466802613397,9.39760684967041
lits_1,0.9372904529686468,2.703125
lits_53,0.9363049866664652,3.4000091552734375
lits_31,0.9284594517103725,1.0
lits_103,0.9471640059097917,0.85546875
lits_128,0.9594454496820263,0.699981689453125
lits_100,0.9700201557422907,0.0
lits_89,0.9495633052817304,0.79998779296875
lits_27,0.9486963267264275,1.0440874099731445
lits_16,0.959036834410676,0.703125
lits_84,0.9647677221060736,0.0
lits_91,0.974325792131015,0.0
lits_57,0.9493787455557885,1.25
lits_126,0.9762872398201273,0.0
lits_70,0.9366608840648643,1.25
lits_58,0.9345467032695628,2.05078125
lits_65,0.9343418462362901,1.3975424766540527
lits_3,0.9673712952254515,0.0
lits_106,0.9650468133859915,0.0
lits_90,0.9437325028810598,1.118033766746521
lits_119,0.9645288080398254,0.84375
lits_56,0.9375986220075991,3.2109375
lits_105,0.9711123557214366,0.0
lits_63,0.9665836855297655,0.0
lits_45,0.8599008803432329,11.704699516296387
lits_9,0.9646346612615943,0.0
lits_97,0.9303969802790997,75.2659683227539
lits_5,0.9655317621522566,0.0
lits_59,0.968306168527279,0.0
lits_13,0.9548701064290629,0.84765625
lits_48,0.7546944604496458,143.87118530273438
lits_117,0.9653690642123961,0.0
lits_4,0.8907508706460758,74.67102508544923
lits_54,0.962586955719808,0.828125
lits_50,0.9317948856000381,2.0264365673065186
lits_110,0.9694238656523626,0.0
lits_51,0.9470574105212587,0.90234375
lits_79,0.9428365143625347,0.796875
lits_129,0.9664072002022784,0.0
lits_17,0.9693801340140492,0.0
lits_76,0.9572862810581205,0.7421875
lits_0,0.9659327368197507,0.0
lits_107,0.962538308832703,0.7819976806640625
lits_88,0.9569217376028888,0.7559967041015625
lits_11,0.9553308947252475,1.0
lits_78,0.9359550654872673,2.5
lits_24,0.9583915095612602,0.9474126100540161
lits_94,0.9590565740972262,0.70001220703125
lits_114,0.9729576122773494,0.0
lits_72,0.9582108450272482,0.0
lits_61,0.9512423489057389,0.7578125
lits_32,0.9650288015565096,1.0
lits_10,0.962588620784053,0.0
lits_7,0.9635756318885959,0.748046875
lits_116,0.9730524248199317,0.0
lits_127,0.9757363283598653,0.0
lits_95,0.9354819074484745,1.4760055541992188
lits_68,0.9472542488888782,0.666015625
lits_39,0.9030682181508756,40.47221374511719
lits_35,0.5882300491529173,34.94281005859375
lits_81,0.9603552374498104,0.0
lits_98,0.9611387473357706,0.0
lits_87,0.9660532072914082,0.0
lits_99,0.9715714067844378,0.0
lits_60,0.9579922854881995,0.798828125
lits_77,0.9418977830309277,1.56201171875
lits_124,0.9701380625386271,0.0
lits_66,0.9669510767833475,0.0
lits_44,0.9566233900879688,0.0
lits_15,0.9240821188681206,3.0
lits_22,0.9537989694744037,0.9765625
lits_96,0.9695283673825449,0.0
lits_67,0.9633781696636466,0.0
lits_74,0.9320058054196719,3.3046875
lits_12,0.9614985068237003,0.654296875
lits_93,0.9466998245029031,0.79998779296875
lits_118,0.9654105263848929,0.0
lits_75,0.9678616495890481,0.0
lits_101,0.9726151025306093,0.0
lits_8,0.9658373038843895,0.0
lits_43,0.7488210762492025,22.671567916870117
lits_38,0.945339688766389,1.0
lits_62,0.9693139243358969,0.0
lits_40,0.9582652898767772,1.0
lits_28,0.9506927449684922,1.0
lits_92,0.9332512560986138,2.01300048828125
lits_108,0.958653456396051,0.0
lits_41,0.9542429007988822,0.0
lits_111,0.9678815690380502,0.0
lits_122,0.9621315146466493,0.689453125
lits_36,0.931274243242269,2.0
lits_14,0.970092519614546,0.0
lits_71,0.9437053493478171,0.556640625
lits_121,0.9742377817008481,0.0
lits_55,0.8683790369306231,55.305023956298825
lits_37,0.9634896977374101,0.0
lits_26,0.965709861297695,0.0
lits_85,0.8376577732491832,104.65396881103516
Mean,0.9392028965785721,6.12633666719189
Std,0.06721234815118075,19.370538191583453
25th Percentile,0.9403696936651542,0.0
50th Percentile,0.9582108450272482,0.7559967041015625
75th Percentile,0.9657735825910423,1.25
