id,LIVER_dice,LIVER_haus95
lits_2,0.9273229913445962,17.31732749938965
lits_102,0.9609683919260207,0.699981689453125
lits_34,0.8995568530539403,26.095975875854492
lits_18,0.9375208454971103,93.69040489196775
lits_86,0.9700838604439775,0.0
lits_115,0.9618996055426379,0.0
lits_64,0.9560667760979057,0.77734375
lits_42,0.9555704256098377,1.0
lits_20,0.8860631585872711,109.96034011840811
lits_19,0.9528648125652608,0.79998779296875
lits_83,0.9674799320874163,0.0
lits_21,0.9372389274788762,139.03492279052728
lits_49,0.9352973841718689,1.91015625
lits_113,0.9436112276761143,71.75569152832031
lits_73,0.9408631798153274,1.3451601266860962
lits_80,0.9642880058010985,0.0
lits_46,0.1342861472448418,63.639610290527344
lits_112,0.9630618137332267,0.0
lits_123,0.9565100647240548,0.748046875
lits_69,0.945739980512116,1.6857856512069702
lits_30,0.9056729616821436,128.7982940673828
lits_125,0.9669006830485259,0.0
lits_47,0.9522947982585726,1.0
lits_25,0.9482313944651147,1.2916371822357178
lits_109,0.8865541998178308,7.516454696655273
lits_33,0.8409047106754072,136.61990356445312
lits_6,0.95979298508281,0.873046875
lits_120,0.8783434381059306,8.37180233001709
lits_52,0.9246355200250699,1.671875
lits_23,0.7815209470280489,79.37222366333008
lits_29,0.9593494342260849,0.0
lits_130,0.9462511365736938,1.3671875
lits_82,0.9215969262739128,28.05783805847167
lits_104,0.8443308731149719,12.496002197265625
lits_1,0.9138019365957528,5.0
lits_53,0.9277093177471059,6.8000030517578125
lits_31,0.8721153579809188,154.62535095214844
lits_103,0.7894349588624947,369.0523376464844
lits_128,0.9531200820586597,0.699981689453125
lits_100,0.9757389983110709,0.0
lits_89,0.8081912132753912,110.38247680664062
lits_27,0.9462680054861856,1.0440874099731445
lits_16,0.9517625433010406,0.703125
lits_84,0.9027870829309269,109.29580688476562
lits_91,0.9719843711937756,0.0
lits_57,0.9539493394244707,1.25
lits_126,0.9534521127992635,0.6640625
lits_70,0.8986588731378222,18.34697151184082
lits_58,0.9376400086958988,2.0
lits_65,0.9461674601105791,0.625
lits_3,0.9667356645615321,0.0
lits_106,0.9397609904791632,0.79998779296875
lits_90,0.91606796097414,4.220075607299805
lits_119,0.9642050485080923,0.84375
lits_56,0.8518420141484446,211.17291030883786
lits_105,0.9561963624922664,0.0
lits_63,0.9664577698823023,0.0
lits_45,0.5559559801385237,146.20875549316406
lits_9,0.9327423271088441,1.2934112548828125
lits_97,0.8539578600625155,85.60372924804688
lits_5,0.9595895630238851,0.0
lits_59,0.9677184600521701,0.0
lits_13,0.9443354282641845,1.1987669467926025
lits_48,0.7449157795211808,143.60116577148438
lits_117,0.8196084955870406,12.04158878326416
lits_4,0.794838093997668,29.33162498474121
lits_54,0.9641446753489531,0.828125
lits_50,0.9194755199011276,2.0264365673065186
lits_110,0.9631955266580625,0.0
lits_51,0.9227714675087342,3.1327662467956543
lits_79,0.9423157604089568,0.796875
lits_129,0.9178615191984894,6.345703125
lits_17,0.9646562370123677,0.0
lits_76,0.9586133958237529,0.0
lits_0,0.9598430007250084,0.703125
lits_107,0.9009946373828915,9.470800495147705
lits_88,0.7840168172552282,18.144004821777344
lits_11,0.9549330136033135,0.9501747488975525
lits_78,0.8954941631633713,98.28334045410156
lits_24,0.9513444218061828,1.5
lits_94,0.8220274105483765,24.19029426574707
lits_114,0.9725496409098293,0.0
lits_72,0.9495487860905665,1.35546875
lits_61,0.9481264469954916,0.7578125
lits_32,0.964619292886192,0.0
lits_10,0.9625105788124151,0.0
lits_7,0.9596818743618679,0.748046875
lits_116,0.9610397097277873,0.0
lits_127,0.9720429082637478,0.0
lits_95,0.8782497417290132,9.593994140625
lits_68,0.687093530396475,27.49932861328125
lits_39,0.8393309469530323,49.09175109863281
lits_35,0.0012835446254388808,96.07289123535156
lits_81,0.9567432399296274,0.703125
lits_98,0.9472252949577831,1.014534831047058
lits_87,0.9440961528832637,2.4154770374298096
lits_99,0.7442217832563534,29.96404266357422
lits_60,0.9147406927162425,87.42575073242188
lits_77,0.9422807689460624,0.781005859375
lits_124,0.9702261112482655,0.0
lits_66,0.9661059047675202,0.0
lits_44,0.9569233858344526,0.0
lits_15,0.8590660521749425,9.52670669555664
lits_22,0.9417982991957973,2.1836600303649902
lits_96,0.9595696411531074,0.70001220703125
lits_67,0.9303637496224706,5.0
lits_74,0.921137390321554,5.0
lits_12,0.9595654073182149,0.9253154993057251
lits_93,0.9449704167251347,0.79998779296875
lits_118,0.9689196782166001,0.0
lits_75,0.9590480718231329,0.7578125
lits_101,0.9701333563884837,0.0
lits_8,0.8772460118136443,50.91615676879883
lits_43,0.193336791386529,140.6627197265625
lits_38,0.9622165354626162,1.0
lits_62,0.9683273067695626,0.0
lits_40,0.9631993131023543,0.0
lits_28,0.927376352904696,47.180503845214844
lits_92,0.9575507218966286,0.6710052490234375
lits_108,0.9495204234020882,0.72900390625
lits_41,0.9137785698520261,61.20457458496094
lits_111,0.9595237063974302,0.7819976806640625
lits_122,0.8740637936397788,12.41015625
lits_36,0.9449552636626732,1.0
lits_14,0.9705185806419313,0.0
lits_71,0.9543315523307252,0.556640625
lits_121,0.9740066168606438,0.0
lits_55,0.8711944466980792,17.52330780029297
lits_37,0.9667776579736375,0.0
lits_26,0.9617579886864889,0.0
lits_85,0.7968049298509001,107.69464988708496
Mean,0.9031432853581145,25.15817600015465
Std,0.13773160094682244,52.57030599857907
25th Percentile,0.9018908601569092,0.2783203125
50th Percentile,0.9461674601105791,1.0440874099731445
75th Percentile,0.9598179929039092,17.833656311035156
