id,LIVER_dice,LIVER_haus95
lits_2,0.9596823756747161,0.0
lits_102,0.969587907214995,0.0
lits_34,0.7709670104231412,40.074928283691406
lits_18,0.9668230753099788,0.0
lits_86,0.9700356393050517,0.0
lits_115,0.9594127885338141,0.0
lits_64,0.9709991802684016,0.0
lits_42,0.9554709437597736,1.0
lits_20,0.9470837914868703,0.802734375
lits_19,0.9668086089095452,0.0
lits_83,0.9502384408751501,0.70001220703125
lits_21,0.9655172750982617,0.0
lits_49,0.9382394985475717,1.350684404373169
lits_113,0.9697554702321733,0.0
lits_73,0.9469232182868129,0.951171875
lits_80,0.9679404330194495,0.0
lits_46,0.05685523231491504,105.0047607421875
lits_112,0.9521825354173644,0.6399993896484375
lits_123,0.9502458607332609,1.49609375
lits_69,0.947221351210221,2.0
lits_30,0.9413404988178268,2.0
lits_125,0.9715023178285236,0.0
lits_47,0.9434759644708823,1.0
lits_25,0.9559256080705589,0.767578125
lits_109,0.831541681303955,12.364121437072754
lits_33,0.7995181871988264,54.120235443115234
lits_6,0.9642363306513269,0.873046875
lits_120,0.95591961662281,0.744140625
lits_52,0.8884433245082299,4.870306968688965
lits_23,0.848544367710472,71.0943374633789
lits_29,0.9604177963828534,0.0
lits_130,0.9146910434519939,5.150933742523193
lits_82,0.9529834317487124,0.0
lits_104,0.8500085569463621,81.39945030212402
lits_1,0.9521173271944273,1.3515625
lits_53,0.9152554125227879,7.8892292976379395
lits_31,0.9523799293995524,1.0
lits_103,0.9680663534004256,0.0
lits_128,0.9664130191886948,0.0
lits_100,0.9742102503382567,0.0
lits_89,0.9622424127869138,0.636993408203125
lits_27,0.9440797642220664,1.399993896484375
lits_16,0.9652104508726137,0.0
lits_84,0.9722870147623569,0.0
lits_91,0.9582188578687566,0.800018310546875
lits_57,0.9550970951357677,1.25
lits_126,0.9756092905046596,0.0
lits_70,0.9068495298725671,16.535083770751953
lits_58,0.9365819433704637,2.05078125
lits_65,0.9526086153856089,0.0
lits_3,0.9679842538032453,0.0
lits_106,0.9598937045096777,0.0
lits_90,0.9475258627395058,1.1180119514465332
lits_119,0.965467856926885,0.0
lits_56,0.8981554300087802,22.23832893371582
lits_105,0.9683373107864173,0.0
lits_63,0.9657921394636618,0.0
lits_45,0.35272517090009287,50.57667541503906
lits_9,0.9675043798079188,0.0
lits_97,0.89483194169114,62.93752555847168
lits_5,0.9625590429121149,0.0
lits_59,0.9676113224397433,0.0
lits_13,0.9474490890588158,1.0
lits_48,0.7456299443458054,143.58002014160155
lits_117,0.9503939926991664,0.800018310546875
lits_4,0.8849016525266004,71.91357421875
lits_54,0.9608611196934153,0.828125
lits_50,0.9320787215013319,1.8125
lits_110,0.9675400861606523,0.0
lits_51,0.8965038291915362,11.73046875
lits_79,0.9476694492395028,0.796875
lits_129,0.971043304300386,0.0
lits_17,0.9705453753124352,0.0
lits_76,0.9528288672221538,0.7421875
lits_0,0.9586229590629437,0.703125
lits_107,0.928051918575833,3.2286767959594727
lits_88,0.961913238503886,0.7559967041015625
lits_11,0.9533722690172324,1.0
lits_78,0.8176985841234385,98.8765869140625
lits_24,0.9515184482145533,1.5
lits_94,0.9056684701819613,11.110629320144653
lits_114,0.9745447182033822,0.0
lits_72,0.9575337686487384,0.0
lits_61,0.9554468532315942,0.7578125
lits_32,0.9631335555261088,1.0
lits_10,0.971491334222274,0.0
lits_7,0.9624735897373177,0.748046875
lits_116,0.9722291561996859,0.0
lits_127,0.9745284789619815,0.0
lits_95,0.9300740742561089,1.0436773300170898
lits_68,0.9241073080481037,3.586603879928589
lits_39,0.9071086164167553,39.96248245239258
lits_35,0.7073066482526106,36.055511474609375
lits_81,0.9531495656145504,0.0
lits_98,0.9622156564813967,0.699981689453125
lits_87,0.9699542441322037,0.0
lits_99,0.9710755618468883,0.0
lits_60,0.9562713059512064,1.59765625
lits_77,0.862102867911318,17.181991577148438
lits_124,0.9642586073735756,0.0
lits_66,0.9691974560177667,0.0
lits_44,0.9553551648847958,0.0
lits_15,0.9436483147263675,0.654296875
lits_22,0.9386871035144851,1.953125
lits_96,0.9703535193319128,0.0
lits_67,0.9667972867260017,0.0
lits_74,0.9200655810659655,4.130859375
lits_12,0.9569314270006943,1.0
lits_93,0.9477513286153273,0.6620025634765625
lits_118,0.968200032717324,0.0
lits_75,0.8921608082252745,70.19132232666016
lits_101,0.9652115190130974,0.0
lits_8,0.9409812969348997,1.8954169750213623
lits_43,0.8318505023458338,18.0
lits_38,0.9560262424711163,1.0
lits_62,0.9659525938798597,0.0
lits_40,0.8920639647473662,134.3614501953125
lits_28,0.9594173788672254,0.0
lits_92,0.9598735006539507,0.6710014343261719
lits_108,0.9432681564129743,0.72900390625
lits_41,0.9558903163205188,0.0
lits_111,0.9737664246840387,0.0
lits_122,0.9494836823336544,0.689453125
lits_36,0.954178771397016,1.0
lits_14,0.9694592549866092,0.0
lits_71,0.9463277402112599,0.556640625
lits_121,0.974791297881032,0.0
lits_55,0.9186454585695719,3.396026611328125
lits_37,0.9670297571040575,0.0
lits_26,0.9620916580763617,0.0
lits_85,0.7573957080878186,107.95160675048828
Mean,0.9278801948313091,10.382011402654284
Std,0.103767928528445,26.89551621134968
25th Percentile,0.9384633010310284,0.0
50th Percentile,0.9554709437597736,0.7421875
75th Percentile,0.9666051529573483,1.9242709875106812
