id,LIVER_dice,LIVER_haus95
lits_2,0.9396180813430098,2.0
lits_102,0.9643156435897219,0.0
lits_34,0.8873813737829993,4.0
lits_18,0.9625112049154946,0.800018310546875
lits_86,0.9550300826787294,0.9667475819587708
lits_115,0.921120496409272,6.048004150390625
lits_64,0.9719698775696747,0.0
lits_42,0.9381575658616015,2.2360680103302
lits_20,0.9546819577604744,0.79998779296875
lits_19,0.965559011051441,0.751953125
lits_83,0.9446199457955369,0.7421875
lits_21,0.9539201384513866,1.0855194330215454
lits_49,0.935909750437253,1.91015625
lits_113,0.9495116061342835,0.7809982299804688
lits_73,0.9016867791420199,4.111536026000977
lits_80,0.9598326075279734,0.68359375
lits_46,0.12856073096240098,49.0
lits_112,0.9549662058941376,0.6399993896484375
lits_123,0.9570616839754912,0.748046875
lits_69,0.9658589160428217,0.0
lits_30,0.9614218252842164,1.0
lits_125,0.9650586966030034,0.0
lits_47,0.9419565789987294,1.4142135381698608
lits_25,0.9321771819199257,3.0205023288726807
lits_109,0.9393160956451101,1.600006103515625
lits_33,0.9457838480971761,1.0
lits_6,0.9670294676403245,0.0
lits_120,0.9252837845884417,3.0
lits_52,0.8984606913639727,3.0075182914733887
lits_23,0.7923725478427414,79.0432308197021
lits_29,0.9588064441495466,1.0
lits_130,0.8774183693839036,12.3046875
lits_82,0.9530167659756756,0.625
lits_104,0.8720154448982702,9.871953964233398
lits_1,0.9176639116287542,5.0
lits_53,0.9560027581464221,0.850006103515625
lits_31,0.9509976257033567,1.0
lits_103,0.9677306475542263,0.0
lits_128,0.9603321578385885,0.0
lits_100,0.9739209565848876,0.0
lits_89,0.8134529767744304,109.51047134399414
lits_27,0.9478675314314527,1.0440874099731445
lits_16,0.955480579221733,0.703125
lits_84,0.9699304011173002,0.0
lits_91,0.9719878079478923,0.0
lits_57,0.9503215295400917,1.25
lits_126,0.9569688327561621,0.6640625
lits_70,0.898492707443871,17.06541633605957
lits_58,0.9411452298563384,2.0
lits_65,0.8525108826776592,21.24699592590332
lits_3,0.9682375254284901,0.0
lits_106,0.9546028068907932,0.0
lits_90,0.9433516541903795,1.5619964599609375
lits_119,0.96525637117552,0.0
lits_56,0.893119414787094,18.172130584716797
lits_105,0.9705955082729326,0.0
lits_63,0.9654836669651299,0.0
lits_45,0.392541009686191,71.3652572631836
lits_9,0.8743423492936206,45.12692642211914
lits_97,0.8597213859430026,85.12944946289059
lits_5,0.9611002702465343,0.0
lits_59,0.966544706074974,0.0
lits_13,0.9448865756220943,1.0
lits_48,0.7631830877861503,142.5645751953125
lits_117,0.9650136564612414,0.0
lits_4,0.8318066135486533,13.601849555969238
lits_54,0.964649708450703,0.828125
lits_50,0.9310634430153839,2.0264365673065186
lits_110,0.9636473741988554,0.0
lits_51,0.9282630140744023,2.853461503982544
lits_79,0.9399930975191129,1.1269514560699463
lits_129,0.9674133438648371,0.0
lits_17,0.8832690283653096,97.07971954345703
lits_76,0.9497612974952587,0.7421875
lits_0,0.9611380754990564,0.703125
lits_107,0.941065107966695,1.563995361328125
lits_88,0.9237739373397205,2.8365638256073
lits_11,0.9052313303478201,52.172889709472656
lits_78,0.9381532939892328,2.35546875
lits_24,0.9506315490830991,1.5
lits_94,0.9655333981844454,0.0
lits_114,0.9707936890442581,0.0
lits_72,0.9498747136183494,0.9584611654281616
lits_61,0.9537059993013426,0.7578125
lits_32,0.9621294539250852,0.0
lits_10,0.9705777115013609,0.0
lits_7,0.9630132410016227,0.748046875
lits_116,0.9284107989898625,4.734375
lits_127,0.973886188672612,0.0
lits_95,0.921283385745475,2.1768300533294678
lits_68,0.8778267531981128,9.53589916229248
lits_39,0.8845076207660373,39.217342376708984
lits_35,0.6769458230946569,36.851051330566406
lits_81,0.9620594328270735,0.0
lits_98,0.9541252146648237,0.70001220703125
lits_87,0.9663216834115075,0.0
lits_99,0.972099051758662,0.0
lits_60,0.9643906938674756,0.798828125
lits_77,0.9192068807099729,20.5416316986084
lits_124,0.9679835087355796,0.0
lits_66,0.9662272404823835,0.0
lits_44,0.9527532364876875,1.0
lits_15,0.9219201539566934,1.7721518278121948
lits_22,0.9183244229442925,3.412726402282715
lits_96,0.9693964102202245,0.0
lits_67,0.9633591472474347,0.0
lits_74,0.9338823576750518,1.65234375
lits_12,0.9594232434269697,0.654296875
lits_93,0.8390587174152595,19.860000610351562
lits_118,0.971708640766623,0.0
lits_75,0.9567996582095438,0.0
lits_101,0.9694361150889317,0.0
lits_8,0.9288509602582051,16.788888931274414
lits_43,0.7264208181689813,36.0
lits_38,0.9367061859949136,1.0
lits_62,0.9400402223122044,1.2890625
lits_40,0.9593371466040619,0.0
lits_28,0.9572127713276561,0.0
lits_92,0.9604635266842828,0.6709976196289062
lits_108,0.9552647954403743,0.72900390625
lits_41,0.9536911820956752,1.0
lits_111,0.8139580014408783,20.71554946899414
lits_122,0.8397005099316923,10.585617065429688
lits_36,0.9275007959768472,2.0
lits_14,0.9698755425017844,0.0
lits_71,0.9499968467482555,0.556640625
lits_121,0.9734803909891453,0.0
lits_55,0.8663711130172246,30.274717330932617
lits_37,0.9604611131957205,0.0
lits_26,0.9672236457098006,0.0
lits_85,0.8003357629221802,106.84899139404297
Mean,0.9222052981662702,9.71502657673741
Std,0.09822753588262902,23.949803409092333
25th Percentile,0.922847045648207,0.0
50th Percentile,0.9527532364876875,0.9667475819587708
75th Percentile,0.9639815088942887,3.0140103101730347
